loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value
680.0,5.0,1.0,0.0,92.0,351.0,9.0,575.0,140.0,164.0,190.0,89.0
949.0,3.0,0.0,0.0,61.0,167.0,7.0,85.0,118.0,21.0,158.0,32.0
1172.0,3.0,1.0,1.0,4.0,14.0,6.0,214.0,1.0,10.0,14.0,6.0
935.0,4.0,1.0,0.0,22.0,70.0,1.0,233.0,26.0,3.0,75.0,22.0
1038.0,3.0,1.0,1.0,30.0,69.0,2.0,418.0,49.0,20.0,77.0,46.0
140.0,0.0,1.0,1.0,1.0,8.0,3.0,477.0,5.0,1.0,5.0,4.0
975.0,4.0,1.0,0.0,37.0,103.0,9.0,237.0,42.0,31.0,106.0,49.0
31.0,5.0,1.0,0.0,36.0,73.0,1.0,379.0,88.0,1.0,90.0,34.0
1520.0,5.0,0.0,0.0,7.0,20.0,7.0,282.0,13.0,15.0,18.0,9.0
841.0,4.0,1.0,1.0,74.0,197.0,8.0,381.0,51.0,87.0,231.0,112.0
721.0,1.0,1.0,0.0,55.0,169.0,1.0,206.0,44.0,70.0,211.0,30.0
907.0,1.0,0.0,0.0,27.0,108.0,9.0,173.0,43.0,29.0,82.0,30.0
1062.0,5.0,0.0,0.0,57.0,135.0,6.0,94.0,125.0,6.0,201.0,30.0
574.0,3.0,0.0,1.0,91.0,258.0,6.0,327.0,48.0,159.0,336.0,116.0
1559.0,4.0,0.0,1.0,30.0,112.0,9.0,548.0,88.0,50.0,118.0,41.0
641.0,2.0,0.0,0.0,19.0,63.0,9.0,272.0,39.0,41.0,59.0,21.0
41.0,0.0,1.0,1.0,25.0,98.0,9.0,383.0,3.0,17.0,56.0,14.0
901.0,1.0,0.0,1.0,48.0,191.0,4.0,107.0,117.0,62.0,114.0,45.0
313.0,2.0,1.0,0.0,87.0,287.0,3.0,300.0,109.0,52.0,328.0,117.0
1943.0,2.0,0.0,1.0,92.0,295.0,7.0,257.0,13.0,39.0,279.0,90.0
1493.0,3.0,1.0,1.0,1.0,2.0,2.0,83.0,9.0,2.0,9.0,1.0
546.0,2.0,1.0,0.0,33.0,137.0,0.0,53.0,88.0,16.0,115.0,29.0
1401.0,2.0,0.0,1.0,38.0,83.0,1.0,532.0,103.0,27.0,140.0,24.0
77.0,3.0,1.0,1.0,27.0,82.0,5.0,256.0,11.0,31.0,72.0,18.0
1896.0,0.0,0.0,0.0,86.0,172.0,1.0,533.0,240.0,82.0,310.0,51.0
689.0,3.0,1.0,1.0,23.0,95.0,7.0,121.0,48.0,32.0,55.0,13.0
786.0,4.0,0.0,1.0,5.0,15.0,9.0,317.0,6.0,6.0,11.0,3.0
1385.0,2.0,0.0,1.0,51.0,146.0,2.0,198.0,107.0,21.0,167.0,32.0
1478.0,3.0,1.0,0.0,53.0,121.0,3.0,272.0,9.0,9.0,190.0,73.0
1230.0,3.0,1.0,0.0,6.0,27.0,6.0,268.0,13.0,13.0,23.0,4.0
1788.0,2.0,1.0,0.0,80.0,301.0,4.0,41.0,99.0,115.0,166.0,70.0
74.0,3.0,0.0,0.0,2.0,9.0,5.0,546.0,3.0,6.0,8.0,2.0
836.0,1.0,0.0,0.0,29.0,73.0,9.0,44.0,8.0,46.0,78.0,44.0
1243.0,0.0,0.0,1.0,57.0,224.0,8.0,540.0,135.0,63.0,142.0,40.0
1571.0,3.0,0.0,0.0,13.0,51.0,8.0,377.0,3.0,4.0,42.0,17.0
1496.0,2.0,1.0,1.0,31.0,93.0,8.0,580.0,100.0,9.0,118.0,49.0
1766.0,2.0,1.0,1.0,21.0,87.0,2.0,275.0,37.0,13.0,66.0,34.0
825.0,1.0,1.0,1.0,87.0,314.0,7.0,401.0,44.0,12.0,218.0,52.0
1791.0,4.0,1.0,0.0,6.0,25.0,5.0,148.0,16.0,3.0,26.0,6.0
472.0,2.0,0.0,0.0,68.0,239.0,3.0,518.0,138.0,41.0,258.0,91.0
130.0,3.0,0.0,1.0,7.0,32.0,1.0,459.0,8.0,0.0,17.0,6.0
1927.0,1.0,1.0,0.0,49.0,139.0,2.0,146.0,62.0,76.0,111.0,56.0
743.0,1.0,1.0,1.0,88.0,251.0,7.0,346.0,215.0,88.0,287.0,72.0
638.0,1.0,0.0,0.0,60.0,140.0,9.0,504.0,76.0,117.0,164.0,43.0
169.0,4.0,0.0,0.0,57.0,165.0,3.0,176.0,70.0,114.0,192.0,33.0
525.0,4.0,0.0,1.0,1.0,2.0,6.0,143.0,8.0,1.0,5.0,1.0
1473.0,0.0,0.0,0.0,91.0,268.0,3.0,320.0,46.0,143.0,266.0,50.0
1534.0,3.0,1.0,1.0,36.0,91.0,5.0,1.0,79.0,28.0,146.0,50.0
211.0,2.0,1.0,1.0,91.0,285.0,5.0,346.0,80.0,68.0,294.0,49.0
2000.0,1.0,0.0,0.0,5.0,11.0,2.0,448.0,11.0,5.0,23.0,7.0
337.0,2.0,1.0,0.0,66.0,145.0,6.0,489.0,114.0,33.0,193.0,66.0
229.0,4.0,1.0,1.0,91.0,271.0,8.0,36.0,211.0,5.0,340.0,66.0
755.0,5.0,0.0,0.0,52.0,183.0,0.0,231.0,78.0,27.0,185.0,40.0
450.0,2.0,1.0,1.0,53.0,181.0,4.0,208.0,69.0,44.0,182.0,41.0
813.0,1.0,1.0,0.0,96.0,210.0,0.0,54.0,224.0,123.0,254.0,141.0
676.0,0.0,1.0,1.0,13.0,38.0,5.0,477.0,37.0,16.0,55.0,13.0
724.0,1.0,1.0,0.0,27.0,71.0,4.0,558.0,5.0,12.0,98.0,33.0
200.0,0.0,0.0,0.0,42.0,138.0,0.0,47.0,34.0,13.0,85.0,62.0
1855.0,5.0,0.0,1.0,93.0,214.0,7.0,7.0,240.0,27.0,282.0,97.0
1732.0,0.0,0.0,0.0,67.0,204.0,7.0,542.0,172.0,137.0,143.0,88.0
1789.0,0.0,0.0,1.0,88.0,273.0,3.0,402.0,10.0,67.0,241.0,58.0
969.0,2.0,1.0,0.0,15.0,50.0,9.0,450.0,26.0,5.0,34.0,12.0
1281.0,3.0,0.0,0.0,97.0,233.0,8.0,250.0,184.0,86.0,227.0,91.0
1357.0,5.0,0.0,0.0,78.0,266.0,9.0,287.0,46.0,52.0,245.0,104.0
737.0,0.0,0.0,1.0,33.0,97.0,6.0,399.0,54.0,18.0,89.0,50.0
368.0,3.0,1.0,1.0,90.0,272.0,9.0,378.0,49.0,161.0,255.0,112.0
1786.0,3.0,1.0,1.0,83.0,258.0,0.0,373.0,67.0,104.0,238.0,57.0
460.0,1.0,1.0,0.0,21.0,63.0,8.0,207.0,47.0,9.0,87.0,16.0
863.0,2.0,0.0,0.0,78.0,313.0,7.0,492.0,197.0,18.0,229.0,54.0
361.0,2.0,0.0,1.0,7.0,22.0,7.0,153.0,0.0,1.0,29.0,11.0
1806.0,2.0,0.0,1.0,77.0,168.0,7.0,297.0,191.0,141.0,216.0,104.0
719.0,0.0,1.0,1.0,52.0,106.0,9.0,64.0,38.0,5.0,207.0,48.0
709.0,3.0,1.0,1.0,93.0,252.0,5.0,565.0,240.0,141.0,213.0,89.0
1059.0,4.0,0.0,1.0,7.0,22.0,1.0,275.0,14.0,8.0,15.0,11.0
831.0,0.0,1.0,0.0,57.0,173.0,7.0,336.0,131.0,31.0,231.0,86.0
220.0,2.0,1.0,1.0,16.0,54.0,1.0,494.0,13.0,19.0,60.0,24.0
1877.0,1.0,0.0,1.0,94.0,345.0,3.0,227.0,236.0,168.0,313.0,54.0
553.0,2.0,0.0,0.0,50.0,169.0,5.0,257.0,36.0,13.0,197.0,63.0
1975.0,4.0,0.0,0.0,91.0,337.0,2.0,522.0,240.0,8.0,211.0,85.0
1239.0,2.0,0.0,1.0,16.0,52.0,2.0,143.0,30.0,3.0,53.0,13.0
1203.0,3.0,0.0,0.0,32.0,86.0,2.0,580.0,43.0,48.0,99.0,42.0
1249.0,4.0,1.0,1.0,59.0,122.0,6.0,547.0,114.0,15.0,216.0,68.0
246.0,3.0,1.0,1.0,34.0,83.0,3.0,478.0,55.0,59.0,95.0,52.0
910.0,3.0,0.0,0.0,48.0,173.0,3.0,3.0,64.0,96.0,125.0,69.0
1318.0,5.0,1.0,0.0,61.0,198.0,5.0,463.0,157.0,118.0,159.0,58.0
849.0,1.0,1.0,0.0,21.0,79.0,3.0,472.0,21.0,0.0,73.0,11.0
1071.0,0.0,0.0,1.0,40.0,133.0,1.0,519.0,88.0,34.0,117.0,31.0
111.0,3.0,1.0,0.0,27.0,62.0,8.0,512.0,84.0,6.0,101.0,32.0
1809.0,0.0,0.0,0.0,12.0,51.0,3.0,284.0,42.0,4.0,40.0,8.0
1287.0,5.0,1.0,1.0,58.0,144.0,8.0,157.0,155.0,97.0,135.0,35.0
3.0,0.0,0.0,1.0,46.0,132.0,4.0,19.0,69.0,83.0,134.0,51.0
1207.0,2.0,1.0,0.0,55.0,201.0,0.0,321.0,31.0,31.0,223.0,29.0
339.0,1.0,1.0,1.0,85.0,302.0,2.0,398.0,203.0,45.0,273.0,93.0
1753.0,2.0,1.0,0.0,68.0,221.0,2.0,340.0,123.0,99.0,175.0,89.0
1216.0,5.0,1.0,0.0,89.0,273.0,7.0,240.0,214.0,70.0,313.0,94.0
1663.0,1.0,0.0,1.0,32.0,67.0,1.0,227.0,32.0,16.0,127.0,40.0
1521.0,5.0,0.0,1.0,80.0,284.0,1.0,180.0,166.0,30.0,191.0,68.0
626.0,1.0,0.0,1.0,31.0,103.0,6.0,432.0,4.0,6.0,81.0,45.0
2061.0,2.0,1.0,0.0,87.0,175.0,9.0,295.0,34.0,168.0,286.0,129.0
135.0,0.0,1.0,1.0,92.0,266.0,4.0,229.0,45.0,17.0,331.0,48.0
624.0,2.0,1.0,0.0,13.0,42.0,8.0,125.0,46.0,12.0,53.0,11.0
2055.0,2.0,0.0,1.0,76.0,284.0,6.0,337.0,19.0,18.0,174.0,110.0
131.0,3.0,0.0,1.0,39.0,152.0,2.0,357.0,29.0,16.0,144.0,40.0
514.0,3.0,1.0,1.0,28.0,111.0,4.0,121.0,19.0,42.0,106.0,15.0
1863.0,4.0,0.0,1.0,96.0,292.0,1.0,71.0,112.0,55.0,359.0,100.0
1933.0,3.0,1.0,0.0,11.0,30.0,3.0,483.0,15.0,8.0,43.0,16.0
981.0,3.0,1.0,0.0,79.0,213.0,1.0,430.0,219.0,37.0,166.0,99.0
267.0,2.0,0.0,1.0,39.0,109.0,2.0,138.0,123.0,41.0,97.0,45.0
1293.0,3.0,1.0,0.0,31.0,128.0,0.0,247.0,61.0,25.0,64.0,38.0
668.0,3.0,1.0,0.0,5.0,22.0,6.0,504.0,17.0,10.0,18.0,9.0
1582.0,4.0,0.0,1.0,61.0,142.0,4.0,47.0,39.0,123.0,162.0,57.0
1532.0,3.0,1.0,0.0,73.0,249.0,3.0,16.0,11.0,8.0,180.0,90.0
832.0,5.0,0.0,0.0,59.0,175.0,2.0,534.0,30.0,109.0,158.0,78.0
1001.0,5.0,0.0,1.0,42.0,103.0,9.0,492.0,98.0,36.0,105.0,25.0
452.0,0.0,1.0,1.0,77.0,237.0,9.0,418.0,187.0,156.0,215.0,74.0
296.0,1.0,0.0,0.0,91.0,281.0,6.0,347.0,174.0,91.0,271.0,125.0
1958.0,0.0,0.0,0.0,73.0,248.0,6.0,561.0,206.0,114.0,166.0,107.0
523.0,4.0,1.0,0.0,86.0,188.0,2.0,278.0,177.0,88.0,203.0,124.0
222.0,5.0,1.0,0.0,28.0,115.0,2.0,532.0,83.0,22.0,68.0,23.0
1333.0,1.0,0.0,1.0,30.0,115.0,7.0,533.0,56.0,32.0,72.0,23.0
1457.0,5.0,0.0,0.0,43.0,166.0,8.0,150.0,28.0,25.0,104.0,56.0
1248.0,5.0,1.0,0.0,48.0,105.0,4.0,43.0,124.0,50.0,138.0,63.0
1710.0,0.0,0.0,1.0,25.0,81.0,2.0,434.0,13.0,41.0,72.0,20.0
1675.0,1.0,0.0,1.0,85.0,295.0,5.0,236.0,214.0,127.0,300.0,126.0
178.0,0.0,1.0,1.0,45.0,103.0,9.0,206.0,85.0,40.0,120.0,70.0
739.0,5.0,0.0,1.0,2.0,5.0,0.0,448.0,2.0,5.0,10.0,3.0
1992.0,0.0,0.0,1.0,68.0,137.0,1.0,392.0,91.0,31.0,211.0,76.0
1424.0,1.0,1.0,0.0,87.0,279.0,2.0,399.0,212.0,55.0,259.0,79.0
1092.0,3.0,0.0,0.0,31.0,108.0,0.0,351.0,66.0,37.0,120.0,45.0
1510.0,5.0,0.0,1.0,51.0,179.0,7.0,239.0,147.0,79.0,131.0,40.0
429.0,4.0,1.0,1.0,90.0,262.0,2.0,352.0,11.0,4.0,266.0,53.0
1224.0,2.0,1.0,1.0,73.0,176.0,9.0,424.0,92.0,55.0,227.0,49.0
675.0,5.0,1.0,1.0,92.0,263.0,9.0,460.0,103.0,126.0,353.0,117.0
956.0,0.0,0.0,1.0,45.0,174.0,7.0,571.0,14.0,49.0,129.0,67.0
102.0,1.0,0.0,0.0,6.0,26.0,3.0,372.0,23.0,11.0,26.0,7.0
1107.0,5.0,0.0,1.0,65.0,199.0,3.0,103.0,70.0,49.0,150.0,71.0
1175.0,4.0,0.0,1.0,45.0,92.0,8.0,560.0,119.0,66.0,177.0,41.0
94.0,2.0,1.0,1.0,72.0,277.0,3.0,73.0,214.0,50.0,171.0,52.0
1484.0,1.0,1.0,1.0,74.0,185.0,6.0,100.0,205.0,47.0,244.0,100.0
324.0,5.0,0.0,0.0,27.0,64.0,6.0,484.0,39.0,37.0,94.0,42.0
258.0,5.0,0.0,1.0,96.0,298.0,2.0,551.0,204.0,158.0,297.0,76.0
1378.0,4.0,1.0,1.0,25.0,65.0,4.0,150.0,48.0,26.0,71.0,27.0
1152.0,3.0,0.0,1.0,1.0,7.0,3.0,332.0,8.0,2.0,8.0,2.0
823.0,4.0,0.0,1.0,5.0,21.0,6.0,395.0,1.0,1.0,17.0,7.0
1870.0,4.0,0.0,0.0,49.0,185.0,4.0,384.0,65.0,53.0,132.0,41.0
631.0,5.0,1.0,1.0,25.0,65.0,2.0,156.0,46.0,20.0,79.0,17.0
1341.0,1.0,0.0,0.0,0.0,0.0,5.0,387.0,7.0,3.0,4.0,1.0
1580.0,2.0,1.0,0.0,73.0,221.0,6.0,385.0,82.0,39.0,150.0,94.0
1506.0,4.0,1.0,1.0,84.0,203.0,7.0,144.0,109.0,106.0,284.0,54.0
1879.0,3.0,0.0,0.0,12.0,32.0,7.0,63.0,27.0,22.0,26.0,16.0
1054.0,3.0,0.0,1.0,95.0,346.0,2.0,322.0,36.0,55.0,282.0,75.0
1102.0,1.0,0.0,0.0,68.0,207.0,9.0,247.0,170.0,66.0,143.0,56.0
1882.0,2.0,1.0,1.0,49.0,165.0,0.0,198.0,65.0,27.0,168.0,44.0
45.0,4.0,0.0,0.0,55.0,145.0,7.0,387.0,144.0,78.0,126.0,63.0
1086.0,0.0,1.0,0.0,3.0,16.0,0.0,542.0,12.0,5.0,15.0,3.0
1965.0,4.0,1.0,1.0,90.0,296.0,2.0,323.0,228.0,66.0,334.0,62.0
238.0,0.0,0.0,0.0,72.0,206.0,2.0,326.0,157.0,140.0,207.0,72.0
318.0,3.0,0.0,0.0,44.0,175.0,9.0,406.0,127.0,26.0,105.0,45.0
1048.0,5.0,0.0,1.0,42.0,162.0,4.0,492.0,36.0,44.0,109.0,28.0
1460.0,1.0,0.0,1.0,91.0,187.0,6.0,379.0,231.0,115.0,341.0,90.0
859.0,2.0,1.0,0.0,73.0,286.0,9.0,500.0,125.0,95.0,250.0,91.0
562.0,1.0,1.0,1.0,52.0,204.0,3.0,442.0,20.0,8.0,187.0,36.0
1155.0,1.0,1.0,1.0,47.0,123.0,1.0,408.0,119.0,73.0,115.0,38.0
1611.0,1.0,1.0,0.0,56.0,184.0,9.0,278.0,142.0,30.0,153.0,60.0
783.0,5.0,1.0,0.0,63.0,230.0,5.0,478.0,7.0,97.0,152.0,95.0
1944.0,1.0,0.0,0.0,6.0,21.0,7.0,556.0,25.0,12.0,16.0,9.0
447.0,3.0,0.0,1.0,70.0,201.0,4.0,251.0,1.0,132.0,269.0,106.0
611.0,2.0,0.0,1.0,20.0,76.0,2.0,350.0,35.0,18.0,83.0,24.0
538.0,3.0,0.0,1.0,80.0,284.0,4.0,358.0,229.0,45.0,284.0,109.0
1356.0,3.0,0.0,1.0,75.0,186.0,0.0,275.0,94.0,30.0,164.0,93.0
437.0,5.0,0.0,0.0,32.0,128.0,9.0,220.0,10.0,45.0,83.0,40.0
1560.0,4.0,0.0,0.0,44.0,122.0,2.0,103.0,109.0,2.0,137.0,68.0
738.0,5.0,1.0,1.0,32.0,91.0,7.0,228.0,32.0,56.0,126.0,32.0
1382.0,0.0,0.0,0.0,83.0,207.0,2.0,355.0,37.0,96.0,272.0,113.0
541.0,0.0,1.0,1.0,79.0,235.0,4.0,482.0,55.0,155.0,204.0,88.0
1550.0,4.0,1.0,0.0,48.0,111.0,2.0,34.0,17.0,40.0,152.0,25.0
247.0,1.0,1.0,1.0,5.0,24.0,9.0,359.0,2.0,10.0,23.0,5.0
914.0,4.0,1.0,0.0,73.0,216.0,0.0,277.0,69.0,122.0,272.0,81.0
2065.0,3.0,1.0,1.0,90.0,338.0,1.0,406.0,12.0,102.0,329.0,114.0
1638.0,2.0,1.0,1.0,37.0,74.0,4.0,118.0,98.0,75.0,138.0,21.0
473.0,2.0,1.0,0.0,22.0,85.0,8.0,118.0,33.0,15.0,64.0,14.0
1428.0,4.0,0.0,0.0,92.0,316.0,2.0,582.0,240.0,118.0,192.0,86.0
1768.0,0.0,1.0,1.0,17.0,61.0,9.0,394.0,10.0,34.0,50.0,19.0
1174.0,1.0,1.0,0.0,76.0,210.0,4.0,25.0,222.0,107.0,182.0,45.0
1494.0,5.0,0.0,0.0,61.0,178.0,1.0,282.0,55.0,109.0,221.0,86.0
1232.0,4.0,1.0,1.0,37.0,117.0,6.0,577.0,61.0,47.0,126.0,52.0
923.0,2.0,0.0,0.0,93.0,309.0,5.0,341.0,177.0,164.0,219.0,114.0
806.0,2.0,1.0,1.0,29.0,104.0,7.0,55.0,93.0,19.0,74.0,38.0
964.0,2.0,1.0,1.0,31.0,110.0,2.0,338.0,52.0,60.0,125.0,44.0
449.0,1.0,1.0,0.0,22.0,49.0,0.0,69.0,62.0,31.0,82.0,14.0
642.0,2.0,0.0,0.0,60.0,231.0,3.0,297.0,101.0,108.0,215.0,92.0
630.0,3.0,0.0,1.0,78.0,260.0,5.0,171.0,213.0,66.0,161.0,90.0
1761.0,4.0,1.0,1.0,67.0,217.0,4.0,206.0,62.0,91.0,203.0,39.0
1697.0,5.0,0.0,1.0,40.0,84.0,2.0,275.0,61.0,8.0,82.0,25.0
1963.0,2.0,1.0,0.0,5.0,20.0,3.0,353.0,8.0,5.0,25.0,10.0
1988.0,4.0,0.0,0.0,35.0,120.0,2.0,62.0,60.0,42.0,134.0,44.0
1238.0,2.0,1.0,0.0,12.0,26.0,5.0,185.0,7.0,16.0,52.0,13.0
210.0,2.0,1.0,1.0,48.0,173.0,9.0,160.0,63.0,52.0,162.0,52.0
657.0,0.0,1.0,0.0,15.0,54.0,5.0,119.0,35.0,11.0,62.0,9.0
1632.0,0.0,1.0,0.0,19.0,44.0,0.0,154.0,41.0,13.0,78.0,12.0
1041.0,3.0,1.0,0.0,43.0,158.0,7.0,361.0,106.0,36.0,121.0,58.0
1531.0,3.0,1.0,0.0,81.0,254.0,5.0,148.0,231.0,146.0,201.0,57.0
586.0,0.0,0.0,1.0,88.0,330.0,1.0,242.0,21.0,89.0,197.0,124.0
1220.0,1.0,1.0,1.0,55.0,198.0,6.0,138.0,118.0,73.0,176.0,65.0
1630.0,1.0,0.0,1.0,8.0,27.0,4.0,498.0,30.0,5.0,30.0,8.0
1866.0,5.0,0.0,0.0,88.0,210.0,6.0,294.0,35.0,77.0,343.0,110.0
1926.0,0.0,1.0,0.0,96.0,198.0,7.0,298.0,63.0,8.0,356.0,87.0
269.0,4.0,0.0,1.0,77.0,256.0,6.0,71.0,110.0,143.0,274.0,76.0
1082.0,5.0,0.0,0.0,12.0,38.0,6.0,564.0,38.0,18.0,25.0,21.0
888.0,3.0,1.0,0.0,79.0,299.0,5.0,298.0,10.0,11.0,313.0,116.0
619.0,4.0,0.0,0.0,74.0,285.0,3.0,429.0,216.0,81.0,218.0,88.0
646.0,5.0,1.0,0.0,4.0,21.0,8.0,322.0,7.0,3.0,18.0,9.0
1363.0,0.0,1.0,1.0,71.0,276.0,4.0,363.0,138.0,12.0,160.0,89.0
217.0,5.0,0.0,0.0,35.0,70.0,8.0,37.0,94.0,1.0,136.0,53.0
652.0,3.0,1.0,0.0,22.0,78.0,2.0,321.0,52.0,29.0,88.0,23.0
924.0,3.0,0.0,1.0,40.0,151.0,3.0,60.0,100.0,53.0,152.0,56.0
843.0,3.0,1.0,1.0,35.0,135.0,4.0,312.0,41.0,8.0,116.0,53.0
1930.0,1.0,0.0,1.0,33.0,105.0,6.0,323.0,70.0,15.0,106.0,42.0
2089.0,2.0,1.0,0.0,63.0,236.0,8.0,152.0,13.0,124.0,178.0,73.0
117.0,2.0,0.0,0.0,24.0,75.0,1.0,504.0,32.0,43.0,54.0,15.0
1492.0,2.0,1.0,1.0,90.0,321.0,6.0,558.0,40.0,97.0,306.0,66.0
577.0,3.0,1.0,0.0,20.0,61.0,9.0,357.0,64.0,39.0,80.0,29.0
1462.0,1.0,1.0,0.0,29.0,63.0,9.0,522.0,41.0,42.0,120.0,43.0
1564.0,0.0,1.0,1.0,67.0,210.0,8.0,530.0,175.0,56.0,211.0,66.0
1283.0,0.0,0.0,1.0,88.0,322.0,9.0,424.0,29.0,59.0,250.0,103.0
291.0,4.0,0.0,1.0,87.0,260.0,4.0,67.0,230.0,70.0,271.0,121.0
1874.0,1.0,0.0,0.0,8.0,18.0,2.0,405.0,23.0,10.0,19.0,11.0
442.0,0.0,1.0,1.0,86.0,253.0,4.0,405.0,240.0,25.0,340.0,86.0
1561.0,5.0,0.0,0.0,5.0,15.0,4.0,341.0,14.0,1.0,12.0,3.0
2081.0,5.0,1.0,1.0,63.0,236.0,0.0,201.0,6.0,102.0,156.0,80.0
1294.0,1.0,1.0,1.0,10.0,45.0,2.0,42.0,30.0,17.0,29.0,13.0
1410.0,2.0,1.0,1.0,19.0,43.0,1.0,46.0,55.0,0.0,71.0,14.0
237.0,4.0,0.0,1.0,52.0,212.0,6.0,248.0,44.0,15.0,140.0,75.0
46.0,2.0,1.0,0.0,83.0,289.0,5.0,268.0,177.0,56.0,249.0,90.0
433.0,4.0,1.0,0.0,26.0,105.0,0.0,526.0,8.0,26.0,68.0,41.0
59.0,4.0,1.0,1.0,88.0,178.0,5.0,453.0,7.0,163.0,205.0,116.0
306.0,5.0,0.0,0.0,70.0,172.0,1.0,77.0,24.0,4.0,172.0,62.0
1773.0,5.0,0.0,1.0,12.0,24.0,7.0,20.0,10.0,25.0,24.0,20.0
1436.0,1.0,0.0,1.0,68.0,200.0,8.0,416.0,117.0,131.0,168.0,90.0
1376.0,1.0,1.0,1.0,93.0,241.0,6.0,386.0,240.0,67.0,291.0,63.0
342.0,1.0,1.0,0.0,70.0,244.0,2.0,288.0,89.0,14.0,214.0,58.0
999.0,0.0,1.0,0.0,93.0,241.0,6.0,458.0,145.0,24.0,302.0,139.0
576.0,4.0,1.0,1.0,88.0,212.0,6.0,202.0,167.0,168.0,240.0,129.0
1263.0,0.0,0.0,1.0,21.0,46.0,5.0,106.0,34.0,24.0,44.0,32.0
1517.0,4.0,0.0,0.0,17.0,58.0,0.0,157.0,22.0,33.0,51.0,25.0
1823.0,2.0,1.0,1.0,81.0,173.0,0.0,53.0,11.0,7.0,281.0,68.0
510.0,0.0,1.0,1.0,23.0,85.0,6.0,86.0,74.0,14.0,82.0,36.0
1398.0,3.0,1.0,0.0,5.0,13.0,9.0,395.0,7.0,9.0,20.0,7.0
1368.0,2.0,1.0,1.0,14.0,61.0,1.0,475.0,11.0,3.0,52.0,11.0
1772.0,2.0,1.0,1.0,86.0,306.0,5.0,419.0,124.0,24.0,216.0,94.0
702.0,2.0,1.0,0.0,39.0,108.0,3.0,87.0,9.0,31.0,98.0,34.0
1936.0,2.0,0.0,0.0,50.0,159.0,5.0,574.0,106.0,96.0,155.0,39.0
946.0,0.0,0.0,0.0,13.0,53.0,8.0,296.0,21.0,24.0,41.0,18.0
253.0,4.0,0.0,1.0,23.0,50.0,4.0,233.0,24.0,28.0,68.0,17.0
1995.0,0.0,1.0,1.0,81.0,172.0,9.0,334.0,238.0,89.0,185.0,51.0
1909.0,5.0,0.0,0.0,7.0,29.0,4.0,489.0,17.0,17.0,20.0,8.0
80.0,0.0,0.0,1.0,53.0,164.0,8.0,514.0,56.0,13.0,125.0,59.0
1875.0,2.0,1.0,1.0,15.0,32.0,4.0,539.0,51.0,24.0,31.0,17.0
1146.0,2.0,0.0,0.0,50.0,151.0,3.0,349.0,13.0,75.0,125.0,32.0
1751.0,2.0,1.0,1.0,85.0,196.0,4.0,514.0,76.0,105.0,199.0,84.0
982.0,0.0,0.0,0.0,91.0,200.0,6.0,448.0,240.0,116.0,262.0,109.0
791.0,0.0,1.0,0.0,49.0,131.0,7.0,340.0,69.0,16.0,154.0,39.0
331.0,1.0,0.0,0.0,58.0,198.0,2.0,171.0,140.0,100.0,149.0,55.0
373.0,0.0,0.0,1.0,8.0,29.0,4.0,539.0,27.0,8.0,26.0,12.0
468.0,3.0,1.0,1.0,83.0,298.0,5.0,451.0,128.0,37.0,197.0,42.0
231.0,3.0,0.0,0.0,86.0,178.0,2.0,389.0,65.0,21.0,182.0,94.0
1112.0,4.0,1.0,0.0,59.0,206.0,1.0,352.0,103.0,70.0,230.0,41.0
7.0,5.0,1.0,0.0,9.0,40.0,4.0,85.0,33.0,14.0,30.0,16.0
902.0,4.0,0.0,0.0,44.0,163.0,7.0,491.0,49.0,80.0,112.0,28.0
151.0,1.0,0.0,1.0,7.0,33.0,6.0,403.0,14.0,10.0,15.0,12.0
1726.0,0.0,0.0,0.0,16.0,66.0,4.0,538.0,10.0,4.0,34.0,17.0
698.0,5.0,0.0,1.0,32.0,120.0,4.0,307.0,71.0,16.0,111.0,35.0
1880.0,4.0,1.0,1.0,48.0,178.0,5.0,121.0,53.0,20.0,142.0,61.0
953.0,0.0,0.0,0.0,84.0,285.0,8.0,176.0,208.0,26.0,274.0,54.0
1628.0,2.0,0.0,1.0,92.0,224.0,6.0,199.0,41.0,166.0,244.0,115.0
2069.0,1.0,0.0,1.0,19.0,49.0,6.0,488.0,2.0,6.0,61.0,25.0
27.0,1.0,0.0,1.0,47.0,188.0,6.0,367.0,55.0,91.0,174.0,65.0
1345.0,2.0,1.0,0.0,17.0,42.0,2.0,491.0,23.0,31.0,45.0,23.0
1231.0,1.0,0.0,0.0,14.0,42.0,6.0,363.0,20.0,27.0,34.0,13.0
1242.0,2.0,0.0,0.0,16.0,54.0,6.0,196.0,15.0,11.0,41.0,13.0
498.0,2.0,1.0,1.0,17.0,67.0,6.0,503.0,49.0,35.0,42.0,21.0
345.0,4.0,1.0,1.0,65.0,155.0,5.0,161.0,76.0,46.0,196.0,66.0
1828.0,1.0,1.0,1.0,73.0,222.0,6.0,164.0,124.0,96.0,159.0,45.0
1939.0,4.0,0.0,0.0,46.0,105.0,5.0,518.0,31.0,40.0,161.0,71.0
1620.0,3.0,0.0,0.0,13.0,29.0,1.0,456.0,21.0,4.0,34.0,14.0
1682.0,0.0,0.0,1.0,10.0,39.0,1.0,457.0,29.0,22.0,25.0,15.0
1890.0,5.0,0.0,1.0,63.0,238.0,2.0,137.0,142.0,96.0,150.0,52.0
