loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value
585,4, Graduate, Yes,9500000,31800000,6,519,5900000.0,1300000.0,28400000,12200000.0
1871,3, Not Graduate, Yes,8300000,20900000,4,615,4400000.0,200000.0,19000000,9600000.0
2336,5, Not Graduate, Yes,2600000,9300000,16,697,5100000.0,1200000.0,7700000,3700000.0
3922,3, Graduate, Yes,9000000,33100000,16,456,23800000.0,7000000.0,26000000,7100000.0
604,4, Not Graduate, Yes,5600000,17500000,10,528,14200000.0,2300000.0,12100000,7200000.0
2931,3, Not Graduate, No,8700000,24800000,20,360,25200000.0,8700000.0,31100000,4300000.0
696,5, Not Graduate, Yes,1100000,2700000,4,889,1900000.0,1000000.0,2200000,500000.0
2410,0, Graduate, No,7700000,24800000,10,642,16800000.0,10700000.0,27400000,4500000.0
1083,1, Graduate, No,7500000,28300000,16,707,9700000.0,1100000.0,16300000,6700000.0
2946,1, Not Graduate, Yes,8500000,26200000,8,811,22800000.0,6400000.0,32500000,12700000.0
2751,1, Not Graduate, Yes,8000000,28000000,20,830,22400000.0,12600000.0,25600000,10600000.0
3743,5, Graduate, Yes,5700000,20500000,16,429,2800000.0,1900000.0,22400000,3900000.0
313,2, Graduate, Yes,2200000,5100000,20,859,3800000.0,1200000.0,6400000,3100000.0
1658,4, Not Graduate, No,3900000,9000000,2,674,8700000.0,5700000.0,14000000,3100000.0
1515,3, Graduate, No,4700000,17400000,10,393,12400000.0,5300000.0,18700000,5300000.0
802,2, Graduate, No,4100000,12800000,16,344,10300000.0,7000000.0,15800000,4100000.0
1482,3, Graduate, Yes,7500000,25100000,18,554,12500000.0,7900000.0,28500000,4700000.0
1218,4, Graduate, No,5900000,19900000,14,469,14200000.0,6800000.0,22100000,3200000.0
2867,3, Not Graduate, Yes,1000000,3700000,8,725,3000000.0,1300000.0,4000000,1300000.0
1827,1, Graduate, No,6300000,22000000,20,646,9500000.0,7900000.0,13500000,5500000.0
3797,2, Not Graduate, No,8000000,17800000,20,549,2400000.0,9700000.0,27400000,10800000.0
249,0, Graduate, No,8400000,20600000,10,477,1500000.0,1500000.0,25000000,11900000.0
4094,5, Graduate, No,7100000,18200000,8,750,21000000.0,7900000.0,20800000,5300000.0
2064,5, Not Graduate, Yes,2700000,8700000,20,687,2600000.0,1200000.0,9000000,1300000.0
3729,2, Graduate, No,3300000,13000000,16,300,5500000.0,5900000.0,7400000,3100000.0
2513,5, Not Graduate, Yes,1300000,3100000,16,826,200000.0,1700000.0,5100000,1400000.0
2997,1, Not Graduate, Yes,7100000,18000000,20,477,6600000.0,13200000.0,19300000,9300000.0
2985,4, Graduate, Yes,6400000,21700000,10,384,16500000.0,8200000.0,15100000,5700000.0
1403,3, Graduate, Yes,3300000,8500000,12,586,7500000.0,5100000.0,7800000,3900000.0
679,4, Not Graduate, Yes,4400000,16600000,14,889,800000.0,1400000.0,14900000,5900000.0
1358,0, Not Graduate, No,4700000,15500000,16,311,12800000.0,200000.0,17500000,2700000.0
709,0, Graduate, No,8900000,25800000,18,531,12400000.0,3400000.0,22900000,5400000.0
3470,3, Graduate, Yes,4800000,11500000,12,535,3600000.0,8000000.0,15600000,5400000.0
3549,2, Not Graduate, No,9900000,19900000,6,312,21400000.0,2200000.0,31400000,11000000.0
4187,3, Not Graduate, Yes,4000000,8600000,4,667,11500000.0,6300000.0,15300000,3500000.0
188,3, Graduate, Yes,9000000,30400000,6,638,16800000.0,11000000.0,26900000,9200000.0
3333,5, Graduate, No,4400000,15300000,4,401,200000.0,5400000.0,17500000,2400000.0
2308,5, Not Graduate, Yes,6700000,17600000,14,843,12700000.0,200000.0,19500000,5600000.0
1556,3, Graduate, No,200000,800000,18,752,200000.0,200000.0,300000,200000.0
2774,2, Graduate, Yes,2700000,9600000,14,554,5800000.0,200000.0,10200000,1900000.0
1532,4, Graduate, Yes,2000000,4700000,2,615,500000.0,100000.0,6700000,3000000.0
787,4, Graduate, No,2200000,8600000,6,601,2700000.0,2900000.0,6700000,3300000.0
3377,5, Graduate, Yes,1600000,4100000,2,748,1400000.0,1000000.0,4200000,1000000.0
2544,0, Not Graduate, Yes,1900000,6300000,16,811,1100000.0,100000.0,5100000,1900000.0
197,4, Not Graduate, Yes,400000,1500000,2,669,-100000.0,600000.0,900000,500000.0
4193,1, Not Graduate, Yes,3200000,8100000,10,670,9100000.0,3800000.0,9200000,1900000.0
1640,3, Graduate, Yes,3200000,9900000,10,316,9100000.0,5500000.0,8800000,3600000.0
2786,0, Not Graduate, No,7700000,29300000,14,801,6200000.0,11800000.0,23400000,4700000.0
2671,5, Graduate, Yes,600000,1400000,10,877,1400000.0,400000.0,2000000,700000.0
1230,4, Graduate, Yes,1800000,5800000,14,305,600000.0,3300000.0,3600000,2000000.0
4234,1, Not Graduate, No,7100000,17000000,6,754,1100000.0,500000.0,27000000,6800000.0
72,5, Graduate, Yes,5300000,18600000,4,386,2700000.0,9700000.0,11900000,4200000.0
2087,3, Not Graduate, No,8000000,20100000,10,608,9800000.0,15500000.0,26100000,5200000.0
2100,3, Graduate, Yes,6100000,18100000,14,538,11800000.0,4200000.0,16200000,7500000.0
1448,1, Graduate, Yes,9000000,22800000,10,412,0.0,15600000.0,32000000,4700000.0
904,1, Not Graduate, No,8800000,17500000,20,832,1800000.0,3600000.0,24000000,7400000.0
1667,4, Not Graduate, Yes,1600000,3800000,2,896,1200000.0,400000.0,4800000,2000000.0
921,4, Graduate, Yes,8900000,20700000,6,684,1100000.0,9200000.0,20400000,6700000.0
1035,0, Graduate, No,9400000,33000000,4,616,15400000.0,5000000.0,25100000,7800000.0
3322,3, Not Graduate, No,2600000,8100000,12,425,7300000.0,1900000.0,6800000,2200000.0
1902,0, Not Graduate, No,4000000,12500000,18,868,11000000.0,800000.0,14400000,2300000.0
820,5, Graduate, Yes,2300000,5600000,8,642,2600000.0,1900000.0,8600000,2500000.0
3068,1, Not Graduate, No,2200000,5000000,2,755,1100000.0,2500000.0,6700000,3200000.0
2145,5, Not Graduate, Yes,6600000,16000000,12,811,13100000.0,5000000.0,14700000,5000000.0
3152,3, Graduate, No,1400000,3200000,8,753,2200000.0,2000000.0,3600000,2000000.0
350,4, Not Graduate, Yes,5800000,13300000,14,742,16100000.0,9300000.0,16300000,7000000.0
726,4, Not Graduate, No,5000000,18700000,10,755,3600000.0,600000.0,13000000,2600000.0
984,4, Graduate, No,4800000,14000000,2,695,11300000.0,1700000.0,15400000,4600000.0
405,3, Graduate, No,500000,1000000,20,501,800000.0,800000.0,900000,200000.0
2012,5, Graduate, Yes,6900000,18300000,4,402,12600000.0,13100000.0,23200000,6100000.0
1604,5, Not Graduate, Yes,3500000,11800000,4,642,2300000.0,2900000.0,11900000,3600000.0
884,0, Graduate, Yes,9000000,32400000,10,895,16800000.0,5800000.0,20700000,9500000.0
3535,2, Not Graduate, Yes,1300000,4900000,8,582,2100000.0,1800000.0,3400000,1700000.0
2998,4, Not Graduate, Yes,7000000,19800000,16,682,9300000.0,5300000.0,14500000,7300000.0
3228,0, Not Graduate, No,2500000,7100000,10,590,4000000.0,800000.0,6100000,2600000.0
783,3, Not Graduate, No,5800000,20100000,18,791,1400000.0,10800000.0,16300000,5600000.0
2363,3, Graduate, Yes,6100000,21600000,16,428,2900000.0,6100000.0,15100000,7200000.0
2435,0, Not Graduate, No,3900000,11300000,12,305,5000000.0,5900000.0,8800000,2100000.0
3073,4, Not Graduate, Yes,8000000,23200000,14,738,10900000.0,12100000.0,19900000,5400000.0
1931,4, Graduate, Yes,6200000,16200000,20,734,8800000.0,4000000.0,14600000,4400000.0
1155,0, Graduate, No,600000,2300000,8,627,1800000.0,500000.0,2200000,300000.0
3521,3, Not Graduate, No,6900000,22700000,4,650,900000.0,13400000.0,15500000,6400000.0
1453,2, Not Graduate, No,6100000,21800000,4,407,9800000.0,100000.0,20200000,5800000.0
2743,5, Not Graduate, No,5100000,15800000,4,607,6000000.0,7700000.0,12600000,7000000.0
1635,0, Graduate, Yes,9800000,38700000,2,611,6600000.0,10400000.0,33000000,6000000.0
339,3, Not Graduate, Yes,6800000,16900000,18,628,3600000.0,900000.0,15600000,4900000.0
2667,5, Not Graduate, No,6200000,13700000,2,468,3300000.0,12300000.0,13900000,5500000.0
2504,2, Not Graduate, No,5500000,19600000,16,328,2400000.0,4800000.0,10900000,3700000.0
3268,4, Graduate, Yes,6000000,17000000,12,607,15300000.0,3200000.0,22100000,3900000.0
878,1, Graduate, No,5200000,11200000,6,698,14100000.0,7600000.0,18800000,2700000.0
4079,3, Graduate, Yes,7800000,20000000,14,727,4600000.0,7200000.0,17300000,8600000.0
2669,2, Graduate, Yes,3600000,9200000,18,700,4400000.0,1800000.0,10700000,3500000.0
2494,3, Graduate, No,2000000,4200000,6,831,1300000.0,1700000.0,6900000,1200000.0
912,0, Graduate, Yes,1300000,4800000,4,835,500000.0,100000.0,3300000,800000.0
1125,2, Not Graduate, No,5500000,20400000,12,887,8800000.0,9400000.0,12300000,3300000.0
630,0, Graduate, No,9100000,22200000,6,419,7400000.0,600000.0,18200000,9800000.0
1671,4, Not Graduate, Yes,1600000,4400000,20,382,1700000.0,300000.0,5200000,1900000.0
3733,3, Graduate, No,1000000,4000000,6,625,700000.0,100000.0,2800000,500000.0
194,2, Graduate, No,4800000,13200000,2,583,13700000.0,5800000.0,9500000,5200000.0
262,3, Graduate, Yes,7400000,19600000,2,716,4100000.0,8900000.0,29100000,4200000.0
468,0, Not Graduate, Yes,300000,1100000,2,482,200000.0,100000.0,1100000,400000.0
3331,1, Graduate, No,6300000,17200000,12,714,10100000.0,4200000.0,24700000,8500000.0
296,1, Not Graduate, Yes,300000,1000000,10,431,400000.0,500000.0,900000,100000.0
2595,4, Graduate, Yes,4600000,11900000,6,810,11200000.0,8200000.0,17500000,5200000.0
2465,1, Not Graduate, No,1500000,6000000,6,507,2600000.0,2700000.0,4800000,1900000.0
1925,0, Graduate, Yes,5000000,19900000,6,748,8300000.0,8500000.0,11300000,3000000.0
2264,0, Not Graduate, Yes,8700000,18700000,10,346,1200000.0,1800000.0,30700000,8200000.0
2362,2, Not Graduate, Yes,8300000,20600000,10,504,100000.0,900000.0,33200000,6700000.0
1804,2, Graduate, Yes,5500000,21700000,2,309,11800000.0,1000000.0,21600000,7600000.0
550,2, Not Graduate, Yes,5800000,22500000,6,888,11900000.0,2600000.0,17100000,4800000.0
2027,4, Graduate, Yes,9800000,34100000,14,740,6500000.0,16900000.0,27100000,5100000.0
4010,4, Not Graduate, No,200000,500000,16,765,600000.0,100000.0,600000,100000.0
1877,1, Graduate, No,7400000,15500000,2,693,3000000.0,12800000.0,21800000,9300000.0
2522,1, Graduate, Yes,3500000,8100000,10,626,7100000.0,5500000.0,7200000,2900000.0
3903,5, Graduate, Yes,6900000,19400000,6,801,10100000.0,9400000.0,17000000,5500000.0
1761,0, Not Graduate, No,4100000,14500000,12,441,9900000.0,300000.0,15700000,3900000.0
3351,3, Not Graduate, Yes,4100000,13300000,10,670,1900000.0,5500000.0,13200000,6100000.0
3131,3, Not Graduate, No,7100000,27900000,8,583,8900000.0,7600000.0,19600000,6300000.0
1268,0, Graduate, No,4700000,14800000,20,755,12300000.0,5000000.0,15400000,3700000.0
1933,0, Graduate, Yes,3800000,8100000,20,831,6500000.0,1700000.0,7700000,2000000.0
2969,2, Graduate, No,9700000,34500000,10,649,10600000.0,7600000.0,24800000,5900000.0
4045,4, Not Graduate, Yes,4300000,16100000,18,849,3800000.0,6600000.0,17100000,6400000.0
3419,5, Not Graduate, No,3100000,12300000,18,805,4900000.0,1900000.0,6100000,2800000.0
508,0, Not Graduate, Yes,5100000,12500000,18,778,3300000.0,1000000.0,14800000,3200000.0
2607,4, Graduate, Yes,2200000,5100000,6,308,3200000.0,2600000.0,6600000,3100000.0
3484,3, Not Graduate, No,3200000,11500000,16,492,4800000.0,2300000.0,10400000,3200000.0
2925,0, Graduate, No,4000000,11500000,8,434,4500000.0,2800000.0,8400000,5900000.0
1353,2, Graduate, No,2400000,7700000,6,719,6000000.0,1700000.0,6700000,1600000.0
1927,4, Graduate, No,5300000,15800000,2,527,3800000.0,5200000.0,19700000,3900000.0
84,3, Graduate, No,3600000,8600000,20,613,9400000.0,300000.0,10300000,3300000.0
812,2, Not Graduate, Yes,9600000,28100000,20,763,23000000.0,11800000.0,27500000,10300000.0
1657,0, Not Graduate, No,4200000,14800000,20,510,9200000.0,5700000.0,11900000,2600000.0
2918,2, Graduate, No,1700000,5700000,10,602,4900000.0,2700000.0,4500000,1800000.0
2146,2, Graduate, No,3300000,7900000,20,829,4800000.0,2100000.0,13200000,2600000.0
2311,1, Graduate, Yes,7100000,20800000,20,437,9600000.0,7300000.0,24700000,8800000.0
349,0, Not Graduate, No,2000000,7000000,6,666,0.0,1200000.0,4300000,1400000.0
3970,1, Not Graduate, No,8300000,20400000,14,348,5600000.0,12500000.0,29100000,4700000.0
3643,2, Not Graduate, No,7600000,19300000,12,463,5400000.0,1500000.0,16000000,9600000.0
1557,5, Not Graduate, Yes,5600000,20500000,8,873,5500000.0,9500000.0,19400000,7800000.0
1986,5, Graduate, Yes,7300000,19600000,10,373,10400000.0,4700000.0,19500000,10600000.0
2227,1, Not Graduate, Yes,400000,1500000,16,688,400000.0,300000.0,1200000,200000.0
2650,5, Not Graduate, Yes,4800000,17000000,10,666,6800000.0,5400000.0,12400000,2900000.0
980,5, Graduate, No,6600000,18800000,4,639,3200000.0,1100000.0,25100000,4300000.0
3738,3, Graduate, No,8800000,33700000,12,397,17300000.0,16000000.0,22200000,8800000.0
2907,2, Graduate, No,7500000,29800000,4,392,5500000.0,2200000.0,20800000,4000000.0
3336,0, Graduate, Yes,4600000,12000000,12,493,4500000.0,700000.0,16200000,3600000.0
3270,3, Graduate, Yes,9500000,25700000,18,446,16900000.0,13600000.0,29300000,10100000.0
2488,0, Not Graduate, Yes,6600000,18500000,16,802,14600000.0,1100000.0,21800000,9700000.0
1845,2, Graduate, Yes,8000000,28400000,10,607,11400000.0,3800000.0,29000000,11600000.0
283,0, Graduate, Yes,2800000,7800000,10,405,7800000.0,2500000.0,7100000,3400000.0
2051,4, Not Graduate, Yes,8100000,19400000,6,346,7800000.0,9300000.0,29300000,4500000.0
4205,2, Graduate, No,1100000,2500000,20,615,2800000.0,1700000.0,2300000,1300000.0
4038,4, Graduate, Yes,600000,1400000,4,761,800000.0,500000.0,2100000,300000.0
105,5, Not Graduate, Yes,6200000,23600000,10,331,18500000.0,10300000.0,23800000,8700000.0
3463,0, Graduate, No,6500000,20200000,16,842,8300000.0,12200000.0,14300000,9600000.0
4199,3, Graduate, Yes,5100000,17000000,10,477,1700000.0,3300000.0,13700000,6300000.0
3788,3, Graduate, Yes,8300000,22700000,2,650,3600000.0,16000000.0,18000000,5800000.0
2588,1, Graduate, Yes,1200000,4700000,2,667,1100000.0,300000.0,4200000,800000.0
2951,4, Not Graduate, Yes,2100000,5500000,18,349,100000.0,0.0,6600000,2000000.0
2453,3, Not Graduate, Yes,7500000,21600000,14,678,8800000.0,12100000.0,20100000,11200000.0
4066,5, Graduate, No,1400000,3400000,6,697,2000000.0,500000.0,4600000,1600000.0
3489,3, Graduate, Yes,6300000,23300000,4,347,18300000.0,12200000.0,21100000,8100000.0
901,0, Graduate, Yes,5400000,21400000,8,721,8200000.0,6400000.0,16700000,7400000.0
3737,2, Graduate, Yes,4700000,15100000,8,799,9700000.0,2500000.0,10700000,4700000.0
3122,4, Graduate, Yes,500000,1200000,4,627,0.0,500000.0,1800000,700000.0
3364,4, Not Graduate, No,3900000,10800000,20,433,4700000.0,1600000.0,14500000,2300000.0
2415,2, Not Graduate, Yes,3800000,12400000,8,340,1800000.0,2600000.0,9700000,2600000.0
4126,0, Graduate, No,9200000,28200000,12,455,19200000.0,6400000.0,34700000,5900000.0
3674,5, Graduate, Yes,8700000,26400000,10,318,11800000.0,2900000.0,23200000,9200000.0
3698,0, Not Graduate, No,3700000,10600000,20,484,5800000.0,1300000.0,13900000,3500000.0
3979,3, Not Graduate, No,8700000,17900000,12,897,16400000.0,3500000.0,31600000,12500000.0
706,1, Not Graduate, No,2800000,6700000,12,322,1900000.0,2000000.0,8600000,2100000.0
363,1, Not Graduate, Yes,9000000,32200000,16,468,4500000.0,16400000.0,28600000,10900000.0
2448,2, Graduate, Yes,4800000,17500000,20,381,400000.0,6900000.0,13400000,7000000.0
3536,1, Not Graduate, Yes,4600000,13600000,18,487,11200000.0,8500000.0,15500000,5400000.0
4154,1, Graduate, No,7700000,17100000,14,603,11100000.0,12100000.0,30300000,7100000.0
833,3, Graduate, No,6200000,16700000,10,880,15800000.0,8200000.0,20100000,9100000.0
1626,2, Not Graduate, Yes,9900000,33200000,4,465,25200000.0,17000000.0,24400000,5000000.0
1770,5, Graduate, Yes,6100000,22500000,6,776,17600000.0,9900000.0,13800000,4800000.0
2171,2, Graduate, Yes,3600000,11500000,8,590,1600000.0,5200000.0,10900000,3000000.0
2990,5, Not Graduate, Yes,6500000,13800000,10,636,13000000.0,5500000.0,19400000,8100000.0
3707,0, Not Graduate, No,2500000,5800000,20,671,7400000.0,500000.0,7500000,2000000.0
121,5, Graduate, No,900000,2300000,16,545,100000.0,200000.0,2700000,800000.0
1224,2, Graduate, No,1600000,3800000,10,837,3800000.0,1100000.0,5500000,1600000.0
202,2, Not Graduate, Yes,3800000,8900000,16,389,200000.0,5600000.0,12200000,2200000.0
1247,1, Graduate, Yes,7600000,29300000,14,690,13900000.0,4000000.0,30000000,9100000.0
3568,2, Not Graduate, Yes,2500000,7200000,16,454,4200000.0,1000000.0,7100000,2100000.0
3835,5, Graduate, No,4500000,10200000,12,726,2900000.0,8600000.0,17500000,4200000.0
1948,2, Graduate, Yes,4800000,12900000,8,740,9300000.0,900000.0,11000000,3700000.0
1254,0, Graduate, Yes,3500000,11700000,14,649,2700000.0,700000.0,11400000,4800000.0
568,5, Graduate, Yes,3000000,11100000,12,441,8500000.0,2500000.0,7300000,2000000.0
1063,3, Not Graduate, Yes,600000,1400000,16,509,600000.0,300000.0,2400000,900000.0
1651,1, Graduate, No,8700000,33200000,4,866,19600000.0,15900000.0,23700000,10500000.0
3500,1, Graduate, No,7400000,17900000,6,460,2600000.0,1300000.0,25900000,5000000.0
2191,2, Graduate, Yes,5600000,21000000,18,883,9800000.0,1600000.0,20900000,6000000.0
870,3, Graduate, No,6600000,22100000,4,455,3800000.0,3000000.0,25100000,7400000.0
54,1, Not Graduate, Yes,8400000,23000000,12,657,15400000.0,14800000.0,31900000,8200000.0
1731,4, Graduate, Yes,3800000,14000000,6,711,9500000.0,7300000.0,14500000,3100000.0
4160,4, Graduate, No,5900000,14400000,6,745,15300000.0,5100000.0,16500000,3000000.0
2688,1, Not Graduate, No,9600000,28300000,6,536,18700000.0,9300000.0,27300000,6000000.0
2302,4, Not Graduate, No,600000,1600000,6,784,300000.0,100000.0,1900000,500000.0
1029,0, Graduate, No,5800000,21100000,6,414,7900000.0,2400000.0,16000000,5600000.0
2352,1, Graduate, No,9100000,26200000,8,727,20800000.0,7100000.0,27800000,8900000.0
3141,1, Graduate, Yes,3800000,8800000,12,670,5200000.0,4700000.0,12200000,3800000.0
728,3, Not Graduate, Yes,2200000,8800000,2,877,5000000.0,1300000.0,6400000,3100000.0
2487,3, Graduate, Yes,2300000,8000000,14,472,4400000.0,3300000.0,7700000,1800000.0
582,1, Not Graduate, No,8800000,22200000,18,794,8400000.0,11900000.0,21000000,10500000.0
2856,0, Graduate, No,9400000,28300000,20,761,22500000.0,14800000.0,30800000,10100000.0
4032,5, Graduate, Yes,9700000,24700000,18,648,15100000.0,600000.0,25200000,6800000.0
2842,2, Not Graduate, Yes,8500000,30900000,6,664,5700000.0,9900000.0,19800000,7400000.0
3993,0, Not Graduate, No,3700000,12700000,14,797,1300000.0,1100000.0,12300000,3700000.0
1471,3, Not Graduate, No,4300000,11100000,6,312,4800000.0,3800000.0,10100000,3300000.0
3554,5, Graduate, No,1800000,6000000,4,548,1400000.0,2400000.0,6500000,2600000.0
3912,5, Not Graduate, Yes,1700000,4600000,12,503,900000.0,2200000.0,4800000,1200000.0
689,4, Graduate, Yes,8800000,20900000,18,766,13500000.0,15400000.0,34500000,13100000.0
786,2, Not Graduate, Yes,600000,2100000,18,572,400000.0,500000.0,1400000,300000.0
2636,1, Not Graduate, Yes,3500000,7400000,16,867,500000.0,6600000.0,9500000,2100000.0
1943,4, Graduate, No,8700000,19800000,14,715,13500000.0,13400000.0,32000000,8500000.0
1984,2, Not Graduate, Yes,1700000,5100000,18,321,2000000.0,2800000.0,5100000,1500000.0
1178,4, Graduate, No,3500000,8900000,20,809,7100000.0,1500000.0,13700000,3200000.0
1714,0, Not Graduate, No,3100000,10100000,14,376,6400000.0,2600000.0,11600000,4300000.0
486,4, Graduate, No,1600000,4900000,8,685,3200000.0,2000000.0,3800000,1500000.0
474,5, Graduate, Yes,8200000,23500000,12,402,15100000.0,1500000.0,24300000,5800000.0
1048,2, Graduate, No,3300000,11800000,4,393,5700000.0,3700000.0,6800000,2600000.0
1169,2, Graduate, No,8900000,28500000,6,367,22200000.0,16600000.0,21500000,9300000.0
1587,5, Graduate, No,6400000,21500000,16,728,300000.0,5200000.0,17400000,9600000.0
3249,0, Graduate, No,5400000,18400000,8,625,12100000.0,3000000.0,13000000,4800000.0
4173,4, Not Graduate, No,4300000,13900000,2,894,10100000.0,100000.0,8600000,3300000.0
2938,1, Not Graduate, Yes,2200000,5400000,16,641,5900000.0,0.0,4800000,1200000.0
3185,2, Not Graduate, No,6400000,23900000,18,745,14800000.0,4000000.0,16300000,7000000.0
1355,3, Not Graduate, Yes,600000,1800000,4,843,1400000.0,300000.0,1700000,400000.0
2757,2, Graduate, Yes,2800000,8400000,10,534,8300000.0,4800000.0,10600000,1500000.0
4062,5, Not Graduate, No,2000000,6900000,18,516,4600000.0,3400000.0,6500000,1600000.0
4219,3, Graduate, Yes,7700000,21800000,18,684,100000.0,600000.0,15600000,5500000.0
2385,3, Graduate, Yes,9100000,30100000,14,564,25200000.0,7300000.0,22700000,8200000.0
1709,1, Not Graduate, Yes,2400000,9300000,20,543,700000.0,800000.0,5000000,3400000.0
637,2, Graduate, No,4100000,15600000,12,838,5500000.0,4800000.0,15100000,2700000.0
110,2, Graduate, No,3300000,6800000,14,317,3400000.0,300000.0,11700000,3600000.0
3201,3, Not Graduate, Yes,8400000,20500000,12,796,22900000.0,10500000.0,17600000,11200000.0
1175,4, Graduate, Yes,9800000,27000000,2,395,18700000.0,3000000.0,23000000,9700000.0
1916,0, Graduate, Yes,9400000,30700000,10,477,17400000.0,900000.0,27500000,6200000.0
4244,0, Not Graduate, Yes,1600000,3400000,8,867,-100000.0,2700000.0,4300000,1300000.0
3468,5, Graduate, Yes,4100000,9900000,4,319,7600000.0,7400000.0,12000000,5500000.0
1000,0, Graduate, No,2800000,5600000,8,842,0.0,1300000.0,6100000,1900000.0
1239,3, Graduate, Yes,1900000,5900000,8,651,700000.0,2100000.0,6200000,1500000.0
3806,0, Graduate, No,6600000,20100000,16,397,19200000.0,7000000.0,17200000,8400000.0
3552,3, Not Graduate, Yes,7600000,26400000,14,867,9200000.0,700000.0,27900000,7400000.0
3874,1, Not Graduate, No,6400000,21500000,6,489,1600000.0,4600000.0,17600000,8900000.0
3713,3, Not Graduate, Yes,5800000,16600000,10,444,13300000.0,5900000.0,15000000,8500000.0
324,3, Not Graduate, Yes,9500000,24200000,8,879,3100000.0,17150000.0,26400000,12700000.0
2632,5, Not Graduate, No,5700000,18400000,4,579,12800000.0,4000000.0,17200000,4900000.0
1093,3, Graduate, No,5100000,13300000,4,589,11200000.0,2700000.0,20200000,6100000.0
3134,4, Graduate, No,700000,2300000,16,688,1500000.0,300000.0,1900000,400000.0
1951,0, Graduate, Yes,200000,700000,10,587,-100000.0,100000.0,500000,100000.0
2823,4, Not Graduate, Yes,1400000,3700000,12,621,3100000.0,900000.0,5100000,1800000.0
4112,4, Not Graduate, No,9700000,31700000,10,342,700000.0,100000.0,36700000,12000000.0
1833,0, Not Graduate, No,8400000,22300000,14,371,8300000.0,3700000.0,22300000,9100000.0
2340,2, Graduate, No,8200000,22500000,18,857,13400000.0,14300000.0,28400000,8400000.0
3214,1, Not Graduate, Yes,4300000,16300000,14,792,400000.0,400000.0,10200000,4000000.0
3349,4, Graduate, No,1400000,2700000,18,703,600000.0,1300000.0,5400000,900000.0
740,2, Graduate, Yes,2000000,7600000,16,429,5300000.0,3100000.0,5800000,2200000.0
2696,5, Graduate, No,2800000,11000000,12,753,3900000.0,4600000.0,10700000,2400000.0
1330,1, Not Graduate, Yes,3000000,6800000,10,541,5800000.0,5700000.0,10700000,2900000.0
3995,2, Not Graduate, Yes,7000000,22500000,12,632,12500000.0,4600000.0,20400000,4900000.0
960,1, Graduate, Yes,9600000,34500000,2,795,9500000.0,900000.0,32000000,9300000.0
433,3, Not Graduate, No,5600000,18700000,2,769,8000000.0,8200000.0,17300000,4800000.0
94,1, Graduate, No,1700000,6400000,10,452,900000.0,1100000.0,5600000,2100000.0
662,4, Not Graduate, Yes,1600000,4800000,20,641,4200000.0,1000000.0,4100000,1400000.0
3319,5, Graduate, Yes,9000000,20400000,6,451,5200000.0,11400000.0,28200000,9000000.0
522,3, Not Graduate, No,8300000,24100000,14,823,5900000.0,700000.0,24000000,7700000.0
3431,2, Not Graduate, No,3700000,9200000,10,819,8500000.0,2000000.0,10200000,3100000.0
1159,4, Graduate, Yes,5700000,16900000,4,656,13000000.0,7400000.0,22000000,8400000.0
2552,5, Graduate, No,2700000,10600000,16,496,800000.0,2900000.0,9700000,2400000.0
3087,4, Graduate, No,2500000,9900000,16,356,5500000.0,2600000.0,6100000,2300000.0
1244,5, Not Graduate, No,400000,800000,18,304,900000.0,500000.0,1400000,400000.0
1803,5, Not Graduate, No,6000000,24000000,20,639,300000.0,7300000.0,15100000,6600000.0
332,3, Not Graduate, Yes,8200000,20600000,10,441,16100000.0,11400000.0,29100000,6100000.0
293,3, Graduate, Yes,3600000,10700000,16,312,2300000.0,1600000.0,13100000,5200000.0
282,1, Graduate, No,6900000,22500000,18,403,800000.0,8400000.0,16900000,6300000.0
1351,5, Graduate, No,4000000,13700000,6,496,-100000.0,1400000.0,15800000,3700000.0
2059,2, Not Graduate, Yes,6600000,17000000,2,457,100000.0,1800000.0,23300000,6700000.0
868,3, Not Graduate, No,5100000,14500000,12,306,700000.0,8800000.0,11600000,2900000.0
3769,3, Not Graduate, No,3700000,13400000,18,373,2800000.0,100000.0,13200000,2500000.0
351,3, Not Graduate, Yes,6700000,15800000,4,445,10500000.0,7600000.0,14100000,9100000.0
3096,4, Graduate, Yes,4100000,10400000,12,727,11900000.0,5900000.0,16400000,4400000.0
3599,3, Graduate, Yes,1500000,5800000,18,420,800000.0,1900000.0,4100000,1400000.0
3425,0, Graduate, Yes,2400000,6900000,4,581,5100000.0,4500000.0,6000000,3400000.0
3124,1, Not Graduate, Yes,9700000,24700000,14,600,13600000.0,14000000.0,35500000,6700000.0
2790,3, Graduate, No,6600000,22200000,12,759,8900000.0,2200000.0,18700000,8500000.0
3457,1, Not Graduate, No,8000000,30900000,2,315,23500000.0,1200000.0,19500000,7300000.0
2468,2, Not Graduate, No,7200000,16800000,6,796,6600000.0,6100000.0,14400000,9800000.0
1064,0, Graduate, Yes,800000,1700000,4,752,2300000.0,1100000.0,3200000,400000.0
2865,4, Not Graduate, No,3600000,12400000,14,427,10400000.0,2400000.0,9100000,2600000.0
1039,4, Not Graduate, No,2700000,7000000,4,351,1100000.0,2300000.0,8300000,2700000.0
